ACSSF,CO,050,00,0000049,,,,,08,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08071,"Las Animas County, Colorado",,,
ACSSF,CO,050,00,0000050,,,,,08,073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08073,"Lincoln County, Colorado",,,
ACSSF,CO,050,00,0000051,,,,,08,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08075,"Logan County, Colorado",,,
ACSSF,CO,050,00,0000052,,,,,08,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08077,"Mesa County, Colorado",,,
ACSSF,CO,050,00,0000053,,,,,08,079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08079,"Mineral County, Colorado",,,
ACSSF,CO,050,00,0000054,,,,,08,081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08081,"Moffat County, Colorado",,,
ACSSF,CO,050,00,0000055,,,,,08,083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08083,"Montezuma County, Colorado",,,
ACSSF,CO,050,00,0000056,,,,,08,085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08085,"Montrose County, Colorado",,,
ACSSF,CO,050,00,0000057,,,,,08,087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08087,"Morgan County, Colorado",,,
ACSSF,CO,050,00,0000058,,,,,08,089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08089,"Otero County, Colorado",,,
ACSSF,CO,050,00,0000059,,,,,08,091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08091,"Ouray County, Colorado",,,
ACSSF,CO,050,00,0000060,,,,,08,093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08093,"Park County, Colorado",,,
ACSSF,CO,050,00,0000061,,,,,08,095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US08095,"Phillips County, Colorado",,,
